label,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
pop,Amy Macdonald,0.628,0.882,1,-5.024,0,0.0323,0.259,0,0.065,0.853,95.083,184413,4
pop,Junior Senior,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,181827,4
pop,Amy Macdonald,0.61,0.858,9,-4.867,1,0.0318,0.0284,0,0.102,0.421,110.881,214813,4
pop,Omer Adam,0.613,0.865,0,-2.925,1,0.0857,0.242,0,0.181,0.825,180.141,190560,4
pop,Moshe Peretz,0.824,0.597,2,-8.071,0,0.0387,0.681,6.34e-6,0.266,0.722,123.036,234146,4
pop,Gracie Abrams,0.765,0.582,0,-4.528,1,0.12,0.245,8.21e-5,0.154,0.36,132.992,171280,4
pop,Bruno Mars,0.523,0.606,1,-4.754,0,0.0301,0.512,0,0.106,0.065,145.837,217867,4
pop,Yahel Doron,0.387,0.283,4,-11.75,1,0.0357,0.656,7.38e-4,0.117,0.135,120.1,194000,5
pop,Rex Orange County,0.666,0.317,5,-10.644,1,0.0327,0.873,3.74e-5,0.111,0.359,117.676,386200,4
pop,The All-American Rejects,0.553,0.717,7,-5.857,1,0.0318,6.48e-5,0.128,0.0385,0.318,127.947,233267,4
pop,Ashe,0.509,0.498,2,-6.94,1,0.0315,0.413,0,0.0674,0.283,99.729,222861,4
pop,Mergui,0.818,0.553,0,-5.694,1,0.0882,0.107,4.24e-6,0.118,0.842,118.043,199322,4
pop,Daddy Yankee,0.736,0.868,8,-3.01,0,0.0454,0.166,1.48e-6,0.0419,0.613,94.026,181280,4
pop,ElyOtto,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-5,0.0975,0.368,97.753,80081,4
pop,Hatikva 6,0.521,0.65,8,-6.474,1,0.0436,0.272,0,0.0844,0.743,156.003,231526,4
pop,Joeboy,0.832,0.636,0,-6.128,0,0.061,0.448,0.0516,0.11,0.681,109.996,159273,4
pop,Idan Amedi,0.434,0.445,8,-8.026,1,0.0295,0.657,0,0.0957,0.291,94.503,259067,4
pop,RALPH TV,0.647,0.701,9,-10.689,0,0.0497,0.407,0.808,0.144,0.369,120.048,293900,4
pop,The Wallflowers,0.701,0.539,2,-8.968,1,0.0277,6.55e-4,0.005,0.0589,0.752,107.531,312627,4
pop,Eyal Golan,0.54,0.425,5,-9.577,0,0.0518,0.428,0,0.218,0.239,88.047,220543,4
pop,Ella Henderson,0.649,0.441,4,-4.042,1,0.0421,0.619,0,0.152,0.331,153.603,221299,4
pop,Lil Nas X,0.717,0.598,5,-5.613,0,0.0809,0.22,0,0.122,0.496,153.905,151040,4
pop,Hamzaa,0.384,0.297,10,-6.773,0,0.0428,0.834,0,0.0876,0.471,82.284,237709,4
pop,Jake Scott,0.659,0.29,6,-11.773,1,0.187,0.424,0,0.118,0.932,187.679,165604,4
pop,tiger bae,0.624,0.53,10,-9.092,0,0.0486,0.28,0.204,0.0839,0.715,145.047,219000,4
pop,Georgia Twinn,0.629,0.662,1,-5.395,0,0.0439,0.0212,0,0.16,0.463,120.028,168200,4
pop,Homecomings,0.638,0.515,10,-6.633,1,0.0272,0.0063,0.00907,0.0848,0.404,109.967,326907,4
pop,Eden Ben Zaken,0.292,0.451,3,-7.028,0,0.0332,0.792,7.92e-6,0.109,0.366,183.739,262500,3
pop,Bahoz & Baran,0.719,0.595,4,-7.968,0,0.0594,0.121,0,0.313,0.474,139.977,159214,4
pop,Mc Zaac,0.935,0.71,11,-5.085,0,0.158,0.0769,1.92e-6,0.173,0.635,100.009,168507,4
pop,Coldplay,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-5,0.261,0.489,178.032,211295,4
pop,Vistas,0.572,0.958,0,-3.587,1,0.144,0.00302,1.45e-6,0.14,0.433,116.962,160907,4
pop,The Bamboos,0.789,0.867,9,-6.104,1,0.0551,0.00961,5.15e-5,0.474,0.864,125.868,211347,4
pop,Vi,0.562,0.433,6,-8.461,0,0.0281,0.593,1.2e-5,0.0967,0.216,99.944,251704,4
pop,Tate McRae,0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,169266,4
pop,The Faim,0.473,0.757,9,-5.103,1,0.0483,7.27e-4,0,0.151,0.425,168.005,181216,4
pop,Julia Michaels,0.67,0.415,8,-6.855,1,0.0786,0.39,0,0.0617,0.445,114.212,176320,4
pop,Eyal Golan,0.46,0.579,3,-5.857,0,0.0292,0.322,0,0.172,0.395,136.206,250053,4
pop,James Bay,0.536,0.311,1,-10.396,1,0.0288,0.82,1.65e-5,0.107,0.246,147.486,260533,4
pop,Ariana Grande,0.698,0.708,9,-4.943,0,0.0454,0.0251,0,0.124,0.322,115.036,122174,4
pop,Yuval Dayan,0.479,0.55,1,-7.123,0,0.0288,0.0373,0,0.321,0.214,99.698,205427,4
pop,Eyal Golan,0.585,0.381,1,-7.622,0,0.0463,0.435,0,0.126,0.322,143.876,206875,4
pop,Mabel,0.651,0.623,11,-5.183,0,0.0368,0.476,0,0.302,0.523,92.934,239840,4
pop,Sawyer Fredericks,0.358,0.423,7,-7.828,1,0.0338,0.565,3.38e-5,0.0846,0.309,182.959,226600,3
pop,Martin Jensen,0.876,0.765,9,-6.554,0,0.269,0.119,5.2e-6,0.0826,0.729,115.072,131381,4
pop,Marina Maximilian,0.564,0.593,1,-5.747,0,0.0747,0.409,0,0.267,0.28,108.297,151968,1
pop,Ishay Ribo,0.773,0.538,11,-6.298,0,0.036,0.541,4.45e-5,0.188,0.676,127.967,199710,4
pop,Luz,0.567,0.494,10,-12.093,1,0.0544,0.569,6.63e-5,0.33,0.42,149.839,200853,4
pop,Asaf Avidan,0.373,0.309,2,-11.62,0,0.0345,0.783,0.00185,0.119,0.128,98.731,234613,4
pop,Sam Flax,0.547,0.757,6,-2.479,0,0.0362,5.77e-4,0.197,0.0789,0.335,112.919,327489,4
pop,Harry Styles,0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707,4
pop,Benaia Barabi,0.419,0.339,7,-7.694,0,0.0366,0.784,1.56e-6,0.16,0.378,90.566,181390,3
pop,Rihanna,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,242680,4
pop,easy life,0.779,0.733,9,-8.137,0,0.0734,0.0177,0.0011,0.591,0.515,115.009,178714,4
pop,Eliad,0.707,0.52,1,-8.495,1,0.0419,0.137,0,0.131,0.597,92.969,224267,4
pop,AURORA,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-5,0.104,0.123,114.089,248827,4
pop,Shawn Mendes,0.592,0.885,9,-4.944,0,0.0807,0.0505,2.38e-6,0.0843,0.731,98.991,202357,4
pop,John Mayer,0.555,0.528,4,-8.033,1,0.0267,0.613,0.0997,0.122,0.162,159.8,285480,4
pop,Andi,0.697,0.494,7,-5.206,1,0.0317,0.274,5.14e-6,0.0936,0.357,90.842,161071,4
pop,Zedd,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4
pop,Brownout,0.56,0.716,2,-8.571,0,0.0621,0.227,0.00141,0.19,0.675,91.384,209360,4
pop,Isabella Celander,0.57,0.271,0,-11.334,1,0.0304,0.82,3.27e-6,0.108,0.273,125.862,186661,4
pop,Marc Broussard,0.884,0.469,1,-9.852,0,0.0372,0.0269,0.00111,0.073,0.897,94.345,278147,4
pop,Internet Money,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429,4
pop,Sharif,0.751,0.711,11,-10.936,0,0.0478,0.183,0.0351,0.155,0.962,169.587,287000,4
pop,AURORA,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-5,0.104,0.123,114.089,248827,4
pop,MARINA,0.495,0.856,0,-5.123,0,0.0311,2.19e-4,0,0.103,0.609,158.024,154667,4
pop,Jungle,0.724,0.603,10,-6.261,0,0.0317,0.183,4.69e-4,0.0948,0.569,111.493,240880,4
pop,Haim Moshe,0.764,0.359,4,-14.234,0,0.0526,0.26,4.29e-6,0.112,0.953,154.763,263693,4
pop,Eden Hason,0.603,0.265,11,-9.893,0,0.0335,0.844,0,0.0758,0.371,139.539,160591,4
pop,Ed Sheeran,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,4
pop,Bruno Mars,0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.012,220733,4
pop,Barenaked Ladies,0.702,0.898,9,-6.003,1,0.0373,0.00854,1.54e-4,0.0917,0.731,112.845,169760,4
pop,Twelve,0.753,0.715,10,-7.437,1,0.0494,0.00839,0.0325,0.105,0.315,123.979,177842,4
pop,Dennis Lloyd,0.826,0.359,0,-14.165,1,0.0396,0.00922,0.00379,0.0653,0.937,110.975,140811,4
pop,Eden Ben Zaken,0.732,0.904,8,-4.106,1,0.0492,0.146,3.07e-5,0.143,0.816,105.014,221827,4
pop,Burna Boy,0.825,0.685,2,-5.21,1,0.0776,0.155,0.00977,0.102,0.304,102.03,202147,4
pop,Peach Pit,0.515,0.804,6,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969,287080,4
pop,MC Hammer,0.867,0.517,11,-13.222,0,0.0875,0.00456,3.39e-4,0.0864,0.866,133.148,257360,4
pop,Roosevelt,0.587,0.949,5,-4.182,0,0.122,0.00939,0.00268,0.413,0.942,106.209,274716,4
pop,Dudu Aharon,0.579,0.336,10,-7.787,1,0.0297,0.801,0,0.367,0.588,102.504,257987,4
pop,JESSIA,0.645,0.544,2,-6.202,1,0.335,0.112,0,0.068,0.867,74.88,118400,4
pop,Joshua Bassett,0.771,0.813,11,-4.002,0,0.0485,0.177,0,0.0717,0.886,131.024,169216,4
pop,Zoro,0.582,0.67,5,-6.919,0,0.26,0.0752,1.08e-6,0.064,0.536,96.542,200816,4
pop,JESSIA,0.645,0.544,2,-6.202,1,0.335,0.112,0,0.068,0.867,74.88,118400,4
pop,Joy Oladokun,0.364,0.316,4,-9.381,1,0.0307,0.51,3.93e-6,0.0956,0.209,143.888,241197,3
pop,Julia Michaels,0.423,0.405,7,-6.174,1,0.033,0.347,0,0.0951,0.346,140.875,196253,4
pop,Avner Gadasi,0.529,0.472,11,-12.475,0,0.0303,0.176,0,0.0831,0.362,136.074,332333,4
pop,Remi Wolf,0.822,0.66,1,-3.637,1,0.0819,0.111,0,0.143,0.802,113.956,265263,4
pop,Eden Ben Zaken,0.718,0.761,9,-4.172,0,0.148,0.0907,2.58e-4,0.0647,0.692,170.006,175071,4
pop,Rema,0.757,0.602,7,-7.58,1,0.0434,0.00146,0.0209,0.0698,0.472,103.985,291389,4
pop,Dudu Aharon,0.641,0.862,5,-4.653,0,0.0429,0.0228,0,0.11,0.38,132.023,238360,4
pop,Shinedown,0.52,0.457,2,-7.877,0,0.0364,0.137,0,0.102,0.61,185.945,185955,4
pop,Paloma Faith,0.566,0.927,4,-1.887,0,0.0693,0.259,0,0.385,0.836,105.161,174333,4
pop,Barenaked Ladies,0.702,0.898,9,-6.003,1,0.0373,0.00854,1.54e-4,0.0917,0.731,112.845,169760,4
pop,Estrellita Castro,0.401,0.396,10,-8.036,0,0.0415,0.982,0.178,0.121,0.485,109.622,189800,4
pop,Itay Levi,0.712,0.537,1,-7.144,1,0.0562,0.429,0,0.107,0.556,112.041,192313,4
pop,Bongeziwe Mabandla,0.785,0.532,11,-9.535,0,0.268,0.396,1e-6,0.109,0.33,94.935,214316,4
pop,Jason Derulo,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306,4
pop,The Neighbourhood,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
pop,Oliver Malcolm,0.691,0.753,11,-6.098,0,0.0634,2.66e-4,0.31,0.107,0.886,157.903,125689,4
pop,Lil B,0.645,0.797,4,-5.943,0,0.132,0.0363,0,0.247,0.367,129.956,351240,4
pop,Anne-Marie,0.595,0.759,11,-4.245,0,0.0423,0.141,0,0.172,0.515,80.953,163733,4
pop,Eliad,0.844,0.706,10,-5.992,1,0.0653,0.201,1.19e-6,0.0671,0.921,144.049,204167,4
pop,Surfaces,0.719,0.415,2,-8.983,1,0.0902,0.558,0,0.293,0.463,160.02,183109,4
pop,Narkis,0.702,0.763,2,-5.237,0,0.0518,0.0175,1.91e-5,0.189,0.6,103.004,223511,4
pop,Ella Henderson,0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66e-6,0.143,0.468,104.975,213213,4
pop,Men At Work,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867,4
pop,Los Legendarios,0.849,0.701,6,-4.407,0,0.06,0.407,0,0.112,0.505,98.005,261667,4
pop,Gotye,0.865,0.521,0,-6.932,1,0.0371,0.548,1.15e-4,0.0989,0.748,129.059,244885,4
pop,Nick Waterhouse,0.512,0.667,3,-5.463,1,0.0273,0.63,0.0684,0.256,0.495,103.944,233357,4
pop,jxdn,0.501,0.633,5,-6.56,1,0.0466,0.00358,0,0.351,0.463,165.029,135573,4
pop,Ran Danker,0.778,0.577,5,-6.766,0,0.173,0.104,2.97e-6,0.122,0.361,99.05,169848,4
pop,Itzik Kala,0.78,0.603,2,-12.064,0,0.0376,0.22,2.39e-5,0.336,0.836,145.486,286800,4
pop,girlfriends,0.57,0.891,11,-3.6,0,0.128,0.00478,0,0.0248,0.831,169.979,114809,4
pop,Kahlil Blu,0.815,0.705,5,-7.913,0,0.289,0.569,0,0.347,0.964,144.064,136787,4
pop,Zoe Wees,0.467,0.543,5,-6.022,1,0.0383,0.502,0,0.147,0.133,79.843,171575,4
pop,Verzache,0.748,0.297,1,-10.613,1,0.132,0.485,0.27,0.138,0.114,123.983,131587,4
pop,Rihanna,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-5,0.117,0.125,111.893,240707,4
pop,Hanan Ben Ari,0.458,0.369,10,-12.132,0,0.0711,0.305,1.74e-6,0.339,0.239,53.437,218125,4
pop,Tomer Yosef,0.778,0.734,5,-5.526,0,0.0308,0.0324,5.47e-4,0.258,0.945,101.979,211400,4
pop,carolesdaughter,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-6,0.124,0.411,129.955,135878,4
pop,Noah Cunane,0.364,0.936,9,-4.281,1,0.146,6.26e-4,2.5e-6,0.427,0.579,180.191,100608,4
pop,Stone Foundation,0.511,0.455,2,-7.71,0,0.0284,0.54,7.39e-6,0.0957,0.857,171.125,182544,4
pop,MAX RAD,0.742,0.657,9,-10.579,0,0.105,0.0687,6.13e-4,0.274,0.656,107.479,197477,4
pop,LOVA,0.638,0.705,8,-4.499,1,0.0406,0.0178,0,0.124,0.503,160.07,195199,4
pop,טל אורן,0.598,0.772,7,-9.139,1,0.0339,0.00297,0.015,0.924,0.707,126.019,306902,3
pop,Nicki Minaj,0.573,0.867,5,-2.876,0,0.168,0.0853,0,0.38,0.231,74.861,339506,4
pop,Eliad,0.746,0.634,7,-6.617,0,0.0363,0.0851,2.49e-5,0.12,0.757,92.008,207578,4
pop,pizzagirl,0.603,0.724,7,-6.843,1,0.0265,0.00135,1.02e-5,0.184,0.387,129.984,243868,4
pop,Tai Verdes,0.868,0.449,8,-7.713,1,0.0694,0.107,0,0.631,0.746,106.852,159547,4
pop,F1rstman,0.755,0.645,7,-8.686,1,0.0363,0.659,3.14e-6,0.115,0.627,137.931,154783,4
pop,Zinoleesky,0.949,0.732,2,-6.407,1,0.0647,0.0611,2.64e-6,0.0824,0.645,112.004,216429,4
pop,Marina Maximilian,0.564,0.593,1,-5.747,0,0.0747,0.409,0,0.267,0.28,108.297,151968,1
pop,Tomer Yosef,0.803,0.549,10,-7.071,0,0.0848,0.43,0,0.065,0.919,93.965,221521,4
pop,Galantis,0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111,183726,4
pop,P!nk,0.778,0.547,2,-7.273,1,0.0489,0.346,3.02e-4,0.132,0.441,95.002,242733,4
pop,Lola Flores,0.431,0.381,7,-9.818,1,0.0369,0.643,0,0.124,0.57,113.331,208667,4
pop,Kamo Mphela,0.775,0.479,8,-12.928,1,0.341,0.138,0.0121,0.105,0.399,150.648,365365,5
pop,Smith & Thell,0.58,0.773,3,-7.858,1,0.0453,0.09,0,0.124,0.383,132.011,211907,4
pop,Itay Levi,0.506,0.583,9,-6.989,0,0.108,0.133,0,0.254,0.445,170.014,229037,4
pop,fun.,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-5,0.0849,0.735,184.086,250627,4
pop,Lil Nas X,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,137876,4
pop,Shlomi Shabat,0.552,0.415,10,-8.651,0,0.0269,0.34,0,0.148,0.326,135.966,241533,4
pop,Yung Gravy,0.886,0.743,6,-6.797,0,0.0812,0.0358,1.98e-4,0.0511,0.941,131.902,139760,4
pop,Ray LaMontagne,0.522,0.256,10,-11.216,1,0.0258,0.86,8.06e-4,0.142,0.13,76.349,296387,4
pop,Post Malone,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
pop,Lil Nas X,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,137876,4
pop,Noah Cyrus,0.708,0.186,9,-8.953,0,0.042,0.868,0,0.0779,0.322,72.541,156106,4
pop,Ran Danker,0.778,0.577,5,-6.766,0,0.173,0.104,2.97e-6,0.122,0.361,99.05,169848,4
pop,Maroon 5,0.609,0.529,0,-6.859,1,0.106,0.545,0,0.127,0.474,60.349,235680,4
pop,Mr Eazi,0.637,0.457,2,-8.455,1,0.259,0.402,1.29e-4,0.231,0.4,66.743,168896,3
pop,Amaarae,0.752,0.634,0,-6.764,1,0.0928,0.523,0.531,0.102,0.521,99.975,156365,4
pop,The Goon Sax,0.649,0.798,11,-5.589,0,0.0264,0.136,0.00376,0.269,0.792,111.941,247051,4
pop,Fitila,0.848,0.626,6,-3.675,0,0.0939,0.335,5.64e-5,0.115,0.718,93.995,198602,4
pop,James TW,0.674,0.406,0,-9.327,0,0.0534,0.786,0,0.101,0.429,99.701,200547,4
pop,Kylesimps,0.631,0.714,5,-10.218,0,0.186,0.613,0,0.185,0.601,160.509,131944,4
pop,Old Swing,0.748,0.759,8,-8.927,1,0.032,0.0066,0.00947,0.161,0.88,129.965,178485,4
pop,Justin Bieber,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,149297,4
pop,Bruno Mars,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,242096,4
pop,Dudu Aharon,0.608,0.48,5,-8.347,0,0.0317,0.402,0,0.11,0.423,141.976,234355,4
pop,Sam Tompkins,0.786,0.321,2,-8.452,1,0.0807,0.711,0,0.114,0.658,87.99,201818,4
pop,Rhys,0.752,0.602,2,-6.98,1,0.0371,0.349,1.3e-6,0.0792,0.743,100.016,167213,4
pop,Sia,0.862,0.641,0,-4.109,1,0.0442,0.12,1.04e-5,0.336,0.674,109.998,178656,4
pop,Itay Levi,0.518,0.465,2,-6.065,0,0.0383,0.407,0,0.175,0.183,141.867,277731,4
pop,Doja Cat,0.762,0.701,8,-3.541,1,0.0286,0.235,1.58e-4,0.123,0.742,110.968,208867,4
pop,House Of Pain,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-5,0.166,0.818,106.894,214947,4
pop,SAMI,0.659,0.527,11,-7.436,0,0.0469,0.427,0,0.0752,0.553,144.915,196253,4
pop,Jake Wesley Rogers,0.563,0.612,10,-6.785,1,0.0369,0.0406,6.33e-6,0.432,0.341,134.896,200902,4
pop,Lil Nas X,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,137876,4
pop,EDEN KAI,0.76,0.693,8,-9.24,1,0.0334,0.0957,4.04e-5,0.0802,0.504,111.976,247594,4
pop,The 1975,0.472,0.745,4,-5.297,1,0.0356,6.07e-4,2.74e-5,0.0957,0.0631,180.06,252926,4
pop,Idan Amedi,0.618,0.469,10,-8.38,0,0.0262,0.504,2.24e-4,0.124,0.45,104.986,263240,4
pop,John K,0.786,0.588,1,-3.777,0,0.165,0.0503,0,0.167,0.685,75.011,156505,4
pop,Justin Morgan,0.664,0.302,6,-11.694,1,0.0499,0.694,0,0.139,0.592,146.089,219378,4
pop,Paloma Mami,0.771,0.575,0,-5.178,0,0.0794,0.555,0.00818,0.105,0.56,84.522,147084,4
pop,Beyoncé,0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.192,0.272,193.438,192587,4
pop,R3HAB,0.556,0.188,8,-12.161,1,0.0316,0.494,0,0.119,0.184,138.091,145217,4
pop,Atar Mayner,0.587,0.624,6,-5.6,1,0.0344,0.197,4.23e-6,0.266,0.175,99.964,236627,4
pop,Idan Raichel,0.529,0.431,0,-8.973,0,0.0339,0.742,0.00104,0.364,0.38,156.106,134875,4
pop,Baby Queen,0.581,0.831,1,-5.484,1,0.057,0.0814,0,0.078,0.665,99.913,218053,4
pop,Lior Narkis,0.747,0.708,2,-7.008,0,0.0722,0.0907,0,0.0842,0.915,139.944,159143,4
pop,The Wanted,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,197936,4
pop,renforshort,0.443,0.551,4,-5.667,1,0.026,0.121,0,0.334,0.683,168.099,163852,4
pop,MAY-A,0.644,0.629,7,-5.088,0,0.0317,0.0193,2.54e-6,0.33,0.816,120.006,197488,4
pop,OneRepublic,0.682,0.72,11,-8.173,0,0.0381,0.326,0,0.148,0.673,117.003,169011,4
pop,Jack Harlow,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,227478,4
pop,phem,0.457,0.764,5,-6.419,0,0.193,0.0258,1.98e-6,0.0721,0.61,129.514,132371,5
pop,Little Simz,0.436,0.655,7,-8.153,1,0.159,0.425,0,0.393,0.523,139.712,154749,4
pop,Tom Walker,0.502,0.65,1,-4.27,1,0.0531,0.366,0,0.0956,0.392,159.78,153027,4
pop,Haim Moshe,0.522,0.55,0,-7.937,1,0.0962,0.501,0,0.41,0.904,146.247,250680,4
pop,Adi Ulmansky,0.689,0.522,4,-7.795,0,0.043,0.755,0,0.173,0.396,114.89,201391,4
pop,j ember,0.586,0.718,7,-7.834,1,0.0281,0.128,0.0273,0.197,0.763,90.972,248675,4
pop,Dua Lipa,0.726,0.588,4,-12.406,0,0.0569,0.00168,0.00814,0.0809,0.673,114.988,267253,4
pop,Lizzo,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,159011,4
pop,HaBanot Nechama,0.628,0.308,9,-11.431,1,0.108,0.673,0,0.0995,0.209,79.911,229427,4
pop,Eden Hason,0.571,0.442,8,-10.914,0,0.0429,0.746,0,0.0997,0.308,140.027,209143,3
pop,Imanbek,0.656,0.863,1,-2.698,0,0.0518,0.203,2.64e-6,0.119,0.696,105.038,123429,4
pop,DBN Gogo,0.632,0.541,1,-12.129,1,0.242,0.341,0.00215,0.0937,0.484,113.007,380500,4
pop,CJ,0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,123263,4
pop,Eyedress,0.474,0.91,9,-10.431,0,0.0462,0.00498,0.859,0.476,0.745,93.01,122339,4
pop,Sam Fischer,0.61,0.456,3,-8.659,1,0.0968,0.407,0,0.138,0.576,72.089,182180,4
pop,Nati Levi,0.68,0.727,11,-12.032,1,0.0328,0.251,4.84e-5,0.221,0.915,99.525,288000,4
pop,T-Pain,0.832,0.391,8,-8.504,1,0.0628,0.0564,0,0.224,0.436,104.961,238800,4
pop,Amir Dadon,0.507,0.336,6,-9.976,0,0.0311,0.811,1.16e-4,0.0791,0.129,123.985,212000,4
pop,Justin Bieber,0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,170813,4
pop,Aya Zahavi Feiglin,0.541,0.458,2,-7.742,1,0.0257,0.216,0.00159,0.144,0.292,145.013,220410,4
pop,Duncan Laurence,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
pop,Sarit Hadad,0.537,0.781,9,-3.704,0,0.0385,0.0467,3.22e-5,0.0883,0.38,134.943,220653,4
pop,Mergui,0.895,0.49,5,-4.452,0,0.165,0.0617,0,0.0802,0.728,96.995,166165,4
pop,PJ Harding,0.555,0.35,10,-10.955,0,0.0503,0.791,6.64e-6,0.11,0.404,77.772,209813,4
pop,Miley Cyrus,0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,169333,4
pop,Blanco,0.854,0.671,8,-6.072,0,0.148,0.256,0,0.103,0.877,142.073,192676,4
pop,Ski Mask The Slump God,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-6,0.0964,0.745,88.953,129547,4
pop,Royal Bliss,0.608,0.89,1,-3.709,1,0.0316,0.00127,1.19e-6,0.161,0.351,111.994,222400,4
pop,Kandle,0.783,0.735,1,-6.39,1,0.0302,0.36,0,0.314,0.762,132.03,255067,4
pop,Mr Eazi,0.815,0.565,1,-10.499,0,0.0902,0.213,2.39e-4,0.0952,0.705,103.955,119291,4
pop,Taabu,0.784,0.662,5,-8.599,1,0.177,0.0733,1.6e-5,0.0647,0.881,149.944,141000,4
pop,Dudu Aharon,0.703,0.41,4,-9.368,0,0.0407,0.501,0,0.344,0.559,128.042,170133,4
pop,Miri Mesika,0.565,0.632,6,-5.208,0,0.0473,0.703,1.26e-5,0.125,0.484,149.953,196620,4
pop,Spinall,0.778,0.66,7,-6.662,0,0.0592,0.156,0,0.137,0.747,110.016,194182,4
pop,Noa Kirel,0.706,0.732,5,-4.917,0,0.0379,0.118,0,0.13,0.682,146.026,185548,4
pop,Moshe Peretz,0.506,0.934,11,-3.496,0,0.0345,0.218,1.23e-6,0.217,0.898,165.05,203480,4
pop,Fred again..,0.837,0.71,2,-7.109,1,0.0762,0.0286,0.019,0.0649,0.694,123.021,204878,4
pop,Ezhel,0.893,0.49,5,-6.563,0,0.0589,0.197,3.87e-4,0.102,0.517,108.032,181074,4
pop,Mother's Daughter,0.602,0.0938,9,-11.733,1,0.03,0.904,0,0.0929,0.219,100.009,208334,4
pop,Kayla Nicole,0.939,0.682,11,-5.931,1,0.306,0.00152,0,0.0552,0.584,130.022,154806,4
pop,Duncan Laurence,0.54,0.327,6,-11.349,0,0.0332,0.829,0,0.0947,0.336,96.504,172880,4
pop,Eliad,0.694,0.44,11,-8.191,0,0.0435,0.825,0,0.365,0.354,132.036,202925,4
pop,Hanan Ben Ari,0.67,0.597,11,-9.85,0,0.0362,0.355,0,0.328,0.778,131.036,176000,4
pop,Marshmello,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-6,0.118,0.637,119.976,154983,4
pop,Twenty One Pilots,0.687,0.89,8,-5.99,1,0.0344,0.00396,9.39e-4,0.0436,0.854,113.06,172232,4
pop,Lucky Kilimanjaro,0.837,0.767,11,-6.086,1,0.167,0.515,0,0.278,0.756,115.963,158077,4
pop,Jeki Mekayten,0.583,0.5,6,-11.077,0,0.0262,0.371,0,0.366,0.791,141.336,350893,4
pop,Sara Kays,0.654,0.404,9,-11.821,1,0.0279,0.773,1.71e-4,0.104,0.12,93.003,201090,4
pop,WILLOW,0.39,0.83,11,-5.201,0,0.0563,0.0021,0,0.156,0.191,90.021,168030,4
pop,Annie Lennox,0.749,0.562,0,-8.45,1,0.0281,0.215,1.1e-6,0.105,0.807,115.008,253296,4
pop,Jon Batiste,0.873,0.651,1,-4.179,1,0.0374,0.0251,1.07e-4,0.213,0.828,115.002,178290,4
pop,Anson Seabra,0.775,0.424,5,-12.276,1,0.0675,0.511,0,0.123,0.191,114.95,220050,4
